ASN,prefix,size,Country,City,Latitude,Longitude,full_prefix
47524,176.240.121.0,24,Türkiye,Tarsus,36.9062,34.8982,176.240.121.0/24
47524,176.240.122.0,24,Türkiye,Tarsus,36.9062,34.8982,176.240.122.0/24
47524,176.240.123.0,24,Türkiye,Tarsus,36.9062,34.8982,176.240.123.0/24
47524,176.240.124.0,22,Türkiye,Ankara,39.9254,32.841,176.240.124.0/22
47524,176.240.128.0,23,Türkiye,,41.0214,28.9948,176.240.128.0/23
47524,176.240.130.0,24,Türkiye,,41.0214,28.9948,176.240.130.0/24
47524,176.240.131.0,24,Türkiye,,41.0214,28.9948,176.240.131.0/24
47524,176.240.132.0,23,Türkiye,Bursa,40.1904,29.0266,176.240.132.0/23
47524,176.240.135.0,24,Türkiye,,41.0214,28.9948,176.240.135.0/24
47524,176.240.141.0,24,Türkiye,,41.0214,28.9948,176.240.141.0/24
47524,176.240.142.0,23,Türkiye,,41.0214,28.9948,176.240.142.0/23
47524,176.240.144.0,22,Türkiye,Konya,37.8805,32.4256,176.240.144.0/22
47524,176.240.148.0,23,Türkiye,Gaziantep,37.0492,37.424,176.240.148.0/23
47524,176.240.150.0,24,Türkiye,,41.0214,28.9948,176.240.150.0/24
47524,176.240.152.0,22,Türkiye,Ankara,39.9786,32.8262,176.240.152.0/22
47524,176.240.156.0,23,Türkiye,,41.0214,28.9948,176.240.156.0/23
47524,176.240.158.0,24,Türkiye,,41.0214,28.9948,176.240.158.0/24
47524,176.240.160.0,22,Türkiye,Izmir,38.4647,27.135,176.240.160.0/22
47524,176.240.164.0,22,Türkiye,Izmir,38.3876,27.06,176.240.164.0/22
47524,176.240.168.0,22,Türkiye,Bornova,38.4549,27.2506,176.240.168.0/22
47524,176.240.172.0,22,Türkiye,Izmir,38.425,27.1417,176.240.172.0/22
47524,176.240.176.0,20,Türkiye,Izmir,38.4647,27.135,176.240.176.0/20
47524,176.240.192.0,21,Türkiye,Istanbul,41.0652,28.9898,176.240.192.0/21
47524,176.240.200.0,21,Türkiye,Istanbul,41.0145,28.9533,176.240.200.0/21
47524,176.240.208.0,22,Türkiye,Antalya,36.8826,30.6866,176.240.208.0/22
47524,176.240.212.0,23,Türkiye,Antalya,36.8826,30.6866,176.240.212.0/23
47524,176.240.214.0,23,Türkiye,Antalya,36.8709,30.5229,176.240.214.0/23
47524,176.240.216.0,23,Türkiye,Istanbul,41.0359,28.9974,176.240.216.0/23
47524,176.240.218.0,24,Türkiye,Istanbul,41.0359,28.9974,176.240.218.0/24
47524,176.240.219.0,24,Türkiye,Istanbul,41.0359,28.9974,176.240.219.0/24
47524,176.240.220.0,23,Türkiye,Yalova,40.612,29.3385,176.240.220.0/23
47524,176.240.222.0,23,Türkiye,Yalova,40.612,29.3385,176.240.222.0/23
47524,176.240.224.0,22,Türkiye,Bursa,40.2344,29.0174,176.240.224.0/22
47524,176.240.228.0,23,Türkiye,Bursa,40.2344,29.0174,176.240.228.0/23
47524,176.240.231.0,24,Türkiye,Bursa,40.2344,29.0174,176.240.231.0/24
47524,176.240.232.0,23,Türkiye,Bursa,40.2344,29.0174,176.240.232.0/23
47524,176.240.234.0,24,Türkiye,Bursa,40.2344,29.0174,176.240.234.0/24
47524,176.240.236.0,24,Türkiye,Bursa,40.2344,29.0174,176.240.236.0/24
47524,176.240.238.0,24,Türkiye,Bursa,40.2344,29.0174,176.240.238.0/24
47524,176.240.239.0,24,Türkiye,Bursa,40.2344,29.0174,176.240.239.0/24
47524,176.240.241.0,24,Türkiye,,41.0214,28.9948,176.240.241.0/24
47524,176.240.242.0,24,Türkiye,Zonguldak,41.266,31.7285,176.240.242.0/24
47524,176.240.243.0,24,Türkiye,Zonguldak,41.266,31.7285,176.240.243.0/24
47524,176.240.244.0,22,Türkiye,Konya,37.9275,32.4206,176.240.244.0/22
47524,176.240.248.0,22,Türkiye,Bursa,40.2344,29.0174,176.240.248.0/22
47524,176.240.252.0,22,Türkiye,Bursa,40.2171,28.9817,176.240.252.0/22
47524,178.233.0.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.0.0/24
47524,178.233.1.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.1.0/24
47524,178.233.2.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.2.0/24
47524,178.233.3.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.3.0/24
47524,178.233.4.0,24,Türkiye,Yalova,40.612,29.3385,178.233.4.0/24
47524,178.233.5.0,24,Türkiye,Yalova,40.612,29.3385,178.233.5.0/24
47524,178.233.6.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.6.0/24
47524,178.233.7.0,24,Türkiye,Çorlu,41.1584,27.8052,178.233.7.0/24
47524,178.233.8.0,22,Türkiye,Zonguldak,41.266,31.7285,178.233.8.0/22
47524,178.233.12.0,24,Türkiye,Zonguldak,41.266,31.7285,178.233.12.0/24
47524,178.233.13.0,24,Türkiye,Zonguldak,41.266,31.7285,178.233.13.0/24
47524,178.233.14.0,23,Türkiye,Zonguldak,41.266,31.7285,178.233.14.0/23
47524,178.233.16.0,22,Türkiye,Ankara,39.9205,32.8372,178.233.16.0/22
47524,178.233.20.0,22,Türkiye,Ankara,39.9205,32.8372,178.233.20.0/22
47524,178.233.24.0,22,Türkiye,Ankara,39.9277,32.8322,178.233.24.0/22
47524,178.233.28.0,22,Türkiye,Ankara,39.9205,32.8372,178.233.28.0/22
47524,178.233.32.0,24,Türkiye,Balıkesir,39.6424,27.8106,178.233.32.0/24
47524,178.233.33.0,24,Türkiye,Balıkesir,39.6424,27.8106,178.233.33.0/24
47524,178.233.34.0,24,Türkiye,Balıkesir,39.6424,27.8106,178.233.34.0/24
47524,178.233.35.0,24,Türkiye,Balıkesir,39.6424,27.8106,178.233.35.0/24
47524,178.233.36.0,22,Türkiye,Balıkesir,39.6424,27.8106,178.233.36.0/22
47524,178.233.40.0,22,Türkiye,Denizli,37.8468,29.0848,178.233.40.0/22
47524,178.233.44.0,22,Türkiye,Denizli,37.8468,29.0848,178.233.44.0/22
47524,178.233.48.0,22,Türkiye,Ankara,39.9205,32.8372,178.233.48.0/22
47524,178.233.52.0,24,Türkiye,Atakum,41.3238,36.2017,178.233.52.0/24
47524,178.233.53.0,24,Türkiye,Atakum,41.3238,36.2017,178.233.53.0/24
47524,178.233.54.0,24,Türkiye,Atakum,41.3238,36.2017,178.233.54.0/24
47524,178.233.55.0,24,Türkiye,Atakum,41.3238,36.2017,178.233.55.0/24
47524,178.233.56.0,21,Türkiye,Istanbul,41.0145,28.9533,178.233.56.0/21
47524,178.233.64.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.64.0/23
47524,178.233.66.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.66.0/23
47524,178.233.68.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.68.0/23
47524,178.233.70.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.70.0/23
47524,178.233.72.0,22,Türkiye,Istanbul,41.0145,28.9533,178.233.72.0/22
47524,178.233.76.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.76.0/24
47524,178.233.77.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.77.0/24
47524,178.233.78.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.78.0/23
47524,178.233.80.0,21,Türkiye,Antalya,36.8943,30.7209,178.233.80.0/21
47524,178.233.88.0,22,Türkiye,Istanbul,41.0359,28.9974,178.233.88.0/22
47524,178.233.92.0,23,Türkiye,Gaziantep,37.0178,37.3591,178.233.92.0/23
47524,178.233.94.0,23,Türkiye,Gaziantep,37.0492,37.424,178.233.94.0/23
47524,178.233.96.0,20,Türkiye,Denizli,37.4876,29.0051,178.233.96.0/20
47524,178.233.112.0,22,Türkiye,Istanbul,41.0256,28.8859,178.233.112.0/22
47524,178.233.116.0,22,Türkiye,Istanbul,41.0145,28.9533,178.233.116.0/22
47524,178.233.120.0,22,Türkiye,Istanbul,41.0557,28.9623,178.233.120.0/22
47524,178.233.124.0,23,Türkiye,Kayseri,38.7483,35.5301,178.233.124.0/23
47524,178.233.126.0,23,Türkiye,Istanbul,41.0557,28.9623,178.233.126.0/23
47524,178.233.128.0,22,Türkiye,Selcuklu,37.8839,32.4948,178.233.128.0/22
47524,178.233.132.0,22,Türkiye,Selcuklu,37.8839,32.4948,178.233.132.0/22
47524,178.233.136.0,23,Türkiye,Erzurum,39.903,41.2965,178.233.136.0/23
47524,178.233.138.0,24,Türkiye,Erzurum,39.903,41.2965,178.233.138.0/24
47524,178.233.139.0,24,Türkiye,Erzurum,39.903,41.2965,178.233.139.0/24
47524,178.233.140.0,24,Türkiye,Erzurum,39.903,41.2965,178.233.140.0/24
47524,178.233.142.0,23,Türkiye,Erzurum,39.903,41.2965,178.233.142.0/23
47524,178.233.144.0,24,Türkiye,Edirne,41.6767,26.5944,178.233.144.0/24
47524,178.233.145.0,24,Türkiye,Edirne,41.6767,26.5944,178.233.145.0/24
47524,178.233.146.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.146.0/24
47524,178.233.147.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.147.0/24
47524,178.233.148.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.148.0/24
47524,178.233.149.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.149.0/24
47524,178.233.150.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.150.0/24
47524,178.233.151.0,24,Türkiye,Köseköy,40.704,29.9957,178.233.151.0/24
47524,178.233.152.0,24,Türkiye,Gebze,40.7992,29.4305,178.233.152.0/24
47524,178.233.153.0,24,Türkiye,Gebze,40.7992,29.4305,178.233.153.0/24
47524,178.233.154.0,24,Türkiye,Köseköy,40.8341,30.1857,178.233.154.0/24
47524,178.233.155.0,24,Türkiye,Gebze,40.7992,29.4305,178.233.155.0/24
47524,178.233.156.0,22,Türkiye,Konya,37.9275,32.4206,178.233.156.0/22
47524,178.233.160.0,21,Türkiye,Samsun,41.1722,36.28,178.233.160.0/21
47524,178.233.168.0,24,Türkiye,Samsun,41.2477,36.2395,178.233.168.0/24
47524,178.233.169.0,24,Türkiye,Samsun,41.2477,36.2395,178.233.169.0/24
47524,178.233.170.0,24,Türkiye,Samsun,41.1722,36.28,178.233.170.0/24
47524,178.233.171.0,24,Türkiye,Samsun,41.1722,36.28,178.233.171.0/24
47524,178.233.172.0,24,Türkiye,Zonguldak,41.4539,31.7863,178.233.172.0/24
47524,178.233.173.0,24,Türkiye,Zonguldak,41.4539,31.7863,178.233.173.0/24
47524,178.233.174.0,24,Türkiye,Zonguldak,41.4539,31.7863,178.233.174.0/24
47524,178.233.175.0,24,Türkiye,Zonguldak,41.4539,31.7863,178.233.175.0/24
47524,178.233.176.0,20,Türkiye,Ankara,39.9254,32.841,178.233.176.0/20
47524,178.233.192.0,20,Türkiye,Karaman,37.1751,33.2213,178.233.192.0/20
47524,178.233.208.0,23,Türkiye,Kayseri,38.7483,35.5301,178.233.208.0/23
47524,178.233.210.0,23,Türkiye,Kayseri,38.7483,35.5301,178.233.210.0/23
47524,178.233.212.0,22,Türkiye,Istanbul,41.0145,28.9533,178.233.212.0/22
47524,178.233.216.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.216.0/24
47524,178.233.217.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.217.0/24
47524,178.233.218.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.218.0/24
47524,178.233.219.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.219.0/24
47524,178.233.220.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.220.0/24
47524,178.233.221.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.221.0/24
47524,178.233.222.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.222.0/24
47524,178.233.223.0,24,Türkiye,Karaman,37.1751,33.2213,178.233.223.0/24
47524,178.233.224.0,21,Türkiye,Istanbul,41.0145,28.9533,178.233.224.0/21
47524,178.233.232.0,22,Türkiye,Istanbul,41.0145,28.9533,178.233.232.0/22
47524,178.233.236.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.236.0/24
47524,178.233.237.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.237.0/24
47524,178.233.238.0,23,Türkiye,Istanbul,41.0145,28.9533,178.233.238.0/23
47524,178.233.238.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.238.0/24
47524,178.233.239.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.239.0/24
47524,178.233.240.0,21,Türkiye,Istanbul,41.0145,28.9533,178.233.240.0/21
47524,178.233.248.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.248.0/24
47524,178.233.249.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.249.0/24
47524,178.233.250.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.250.0/24
47524,178.233.251.0,24,Türkiye,Istanbul,41.0145,28.9533,178.233.251.0/24
47524,178.233.252.0,22,Türkiye,Istanbul,41.0145,28.9533,178.233.252.0/22
47524,185.26.68.0,24,Türkiye,,41.0214,28.9948,185.26.68.0/24
47524,185.26.70.0,24,Türkiye,,41.0214,28.9948,185.26.70.0/24
47524,185.26.71.0,24,Türkiye,,41.0214,28.9948,185.26.71.0/24
15471,80.97.20.0,24,Romania,,45.9968,24.997,80.97.20.0/24
15471,88.158.0.0,23,Romania,,45.9968,24.997,88.158.0.0/23
15471,88.158.3.0,24,Romania,,45.9968,24.997,88.158.3.0/24
15471,88.158.8.0,24,Romania,,45.9968,24.997,88.158.8.0/24
15471,88.158.9.0,24,Romania,,45.9968,24.997,88.158.9.0/24
15471,88.158.10.0,24,Romania,,45.9968,24.997,88.158.10.0/24
15471,88.158.12.0,24,Romania,,45.9968,24.997,88.158.12.0/24
15471,88.158.13.0,24,Romania,,45.9968,24.997,88.158.13.0/24
15471,88.158.16.0,24,Romania,,45.9968,24.997,88.158.16.0/24
15471,88.158.19.0,24,Romania,,45.9968,24.997,88.158.19.0/24
15471,88.158.21.0,24,Romania,,45.9968,24.997,88.158.21.0/24
15471,88.158.22.0,23,Romania,,45.9968,24.997,88.158.22.0/23
15471,88.158.24.0,23,Romania,,45.9968,24.997,88.158.24.0/23
15471,88.158.26.0,23,Romania,,45.9968,24.997,88.158.26.0/23
15471,88.158.28.0,23,Romania,,45.9968,24.997,88.158.28.0/23
15471,88.158.31.0,24,Romania,,45.9968,24.997,88.158.31.0/24
15471,88.158.33.0,24,Romania,,45.9968,24.997,88.158.33.0/24
15471,88.158.38.0,23,Romania,,45.9968,24.997,88.158.38.0/23
15471,88.158.42.0,23,Romania,,45.9968,24.997,88.158.42.0/23
15471,88.158.44.0,23,Romania,,45.9968,24.997,88.158.44.0/23
15471,88.158.46.0,24,Romania,,45.9968,24.997,88.158.46.0/24
15471,88.158.47.0,24,Romania,,45.9968,24.997,88.158.47.0/24
15471,88.158.49.0,24,Romania,,45.9968,24.997,88.158.49.0/24
15471,88.158.50.0,23,Romania,,45.9968,24.997,88.158.50.0/23
15471,88.158.52.0,23,Romania,,45.9968,24.997,88.158.52.0/23
15471,88.158.54.0,24,Romania,,45.9968,24.997,88.158.54.0/24
15471,88.158.56.0,24,Romania,,45.9968,24.997,88.158.56.0/24
15471,88.158.60.0,24,Romania,,45.9968,24.997,88.158.60.0/24
15471,88.158.61.0,24,Romania,,45.9968,24.997,88.158.61.0/24
15471,88.158.70.0,23,Romania,,45.9968,24.997,88.158.70.0/23
15471,88.158.74.0,23,Romania,,45.9968,24.997,88.158.74.0/23
15471,88.158.78.0,24,Romania,,45.9968,24.997,88.158.78.0/24
15471,88.158.84.0,24,Romania,,45.9968,24.997,88.158.84.0/24
15471,88.158.88.0,23,Romania,,45.9968,24.997,88.158.88.0/23
15471,88.158.91.0,24,Romania,,45.9968,24.997,88.158.91.0/24
15471,88.158.92.0,24,Romania,,45.9968,24.997,88.158.92.0/24
15471,88.158.100.0,24,Romania,,45.9968,24.997,88.158.100.0/24
15471,88.158.102.0,23,Romania,,45.9968,24.997,88.158.102.0/23
15471,88.158.104.0,24,Romania,,45.9968,24.997,88.158.104.0/24
15471,88.158.106.0,23,Romania,,45.9968,24.997,88.158.106.0/23
15471,88.158.108.0,24,Romania,,45.9968,24.997,88.158.108.0/24
15471,88.158.112.0,24,Romania,,45.9968,24.997,88.158.112.0/24
15471,88.158.113.0,24,Romania,,45.9968,24.997,88.158.113.0/24
15471,88.158.117.0,24,Romania,,45.9968,24.997,88.158.117.0/24
15471,88.158.118.0,23,Romania,,45.9968,24.997,88.158.118.0/23
15471,88.158.120.0,24,Romania,,45.9968,24.997,88.158.120.0/24
15471,88.158.122.0,23,Romania,,45.9968,24.997,88.158.122.0/23
15471,88.158.124.0,24,Romania,,45.9968,24.997,88.158.124.0/24
15471,88.158.127.0,24,Romania,,45.9968,24.997,88.158.127.0/24
15471,88.158.129.0,24,Romania,,45.9968,24.997,88.158.129.0/24
15471,88.158.131.0,24,Romania,,45.9968,24.997,88.158.131.0/24
15471,88.158.132.0,24,Romania,,45.9968,24.997,88.158.132.0/24
15471,88.158.134.0,23,Romania,,45.9968,24.997,88.158.134.0/23
15471,88.158.136.0,24,Romania,,45.9968,24.997,88.158.136.0/24
15471,88.158.138.0,24,Romania,,45.9968,24.997,88.158.138.0/24
15471,88.158.139.0,24,Romania,,45.9968,24.997,88.158.139.0/24
15471,88.158.146.0,24,Romania,,45.9968,24.997,88.158.146.0/24
15471,88.158.148.0,22,Romania,,45.9968,24.997,88.158.148.0/22
15471,88.158.158.0,24,Romania,,45.9968,24.997,88.158.158.0/24
15471,88.158.160.0,24,Romania,,45.9968,24.997,88.158.160.0/24
15471,88.158.162.0,23,Romania,,45.9968,24.997,88.158.162.0/23
15471,88.158.164.0,24,Romania,,45.9968,24.997,88.158.164.0/24
15471,88.158.167.0,24,Romania,,45.9968,24.997,88.158.167.0/24
15471,88.158.168.0,24,Romania,,45.9968,24.997,88.158.168.0/24
15471,88.158.169.0,24,Romania,,45.9968,24.997,88.158.169.0/24
15471,88.158.170.0,24,Romania,,45.9968,24.997,88.158.170.0/24
15471,88.158.173.0,24,Romania,,45.9968,24.997,88.158.173.0/24
15471,88.158.179.0,24,Romania,,45.9968,24.997,88.158.179.0/24
15471,88.158.189.0,24,Romania,,45.9968,24.997,88.158.189.0/24
15471,88.158.199.0,24,Romania,,45.9968,24.997,88.158.199.0/24
15471,88.158.200.0,24,Romania,,45.9968,24.997,88.158.200.0/24
15471,88.158.201.0,24,Romania,,45.9968,24.997,88.158.201.0/24
15471,88.158.202.0,23,Romania,,45.9968,24.997,88.158.202.0/23
15471,88.158.204.0,24,Romania,,45.9968,24.997,88.158.204.0/24
15471,88.158.208.0,24,Romania,,45.9968,24.997,88.158.208.0/24
15471,88.158.210.0,24,Romania,,45.9968,24.997,88.158.210.0/24
15471,88.158.211.0,24,Romania,,45.9968,24.997,88.158.211.0/24
15471,88.158.217.0,24,Romania,,45.9968,24.997,88.158.217.0/24
15471,88.158.218.0,23,Romania,,45.9968,24.997,88.158.218.0/23
15471,88.158.220.0,23,Romania,,45.9968,24.997,88.158.220.0/23
15471,88.158.222.0,24,Romania,,45.9968,24.997,88.158.222.0/24
15471,88.158.223.0,24,Romania,,45.9968,24.997,88.158.223.0/24
15471,88.158.228.0,24,Romania,,45.9968,24.997,88.158.228.0/24
15471,88.158.236.0,24,Romania,,45.9968,24.997,88.158.236.0/24
15471,88.158.237.0,24,Romania,,45.9968,24.997,88.158.237.0/24
15471,88.158.239.0,24,Romania,,45.9968,24.997,88.158.239.0/24
15471,88.158.241.0,24,Romania,,45.9968,24.997,88.158.241.0/24
15471,88.158.243.0,24,Romania,,45.9968,24.997,88.158.243.0/24
15471,88.158.245.0,24,Romania,,45.9968,24.997,88.158.245.0/24
15471,88.158.247.0,24,Romania,,45.9968,24.997,88.158.247.0/24
15471,88.158.249.0,24,Romania,,45.9968,24.997,88.158.249.0/24
15471,88.158.251.0,24,Romania,,45.9968,24.997,88.158.251.0/24
15471,194.153.232.0,24,Romania,,45.9968,24.997,194.153.232.0/24
15471,217.156.68.0,24,Romania,,45.9968,24.997,217.156.68.0/24
15471,217.156.69.0,24,Romania,,45.9968,24.997,217.156.69.0/24
